from,to,twt_count,flwrs_count,ret_cnt,max_flwrs,date-hr,hr
2015-02-03-02-15-03,2015-02-03-02-16-03,11,3788061,14,3329937,2015-02-03-02,02
2015-02-03-02-16-13,2015-02-03-02-17-13,10,28977,19,24569,2015-02-03-02,02
2015-02-03-02-17-22,2015-02-03-02-18-22,13,21125,23,17877,2015-02-03-02,02
2015-02-03-02-18-25,2015-02-03-02-19-25,6,15338,8,11465,2015-02-03-02,02
2015-02-03-02-19-28,2015-02-03-02-20-28,17,55279,23,17098,2015-02-03-02,02
2015-02-03-02-20-33,2015-02-03-02-21-33,18,280024,28,226213,2015-02-03-02,02
2015-02-03-02-21-39,2015-02-03-02-22-39,11,58461,12,47539,2015-02-03-02,02
2015-02-03-02-22-55,2015-02-03-02-23-55,7,8961,11,6102,2015-02-03-02,02
2015-02-03-02-24-06,2015-02-03-02-25-06,14,9284,16,2916,2015-02-03-02,02
2015-02-03-02-25-10,2015-02-03-02-26-10,17,17607,27,8854,2015-02-03-02,02
2015-02-03-02-26-12,2015-02-03-02-27-12,18,384382,35,330825,2015-02-03-02,02
2015-02-03-02-27-15,2015-02-03-02-28-15,14,11934,14,2958,2015-02-03-02,02
2015-02-03-02-28-19,2015-02-03-02-29-19,11,7347,13,2421,2015-02-03-02,02
2015-02-03-02-29-28,2015-02-03-02-30-28,16,1628910,57,801838,2015-02-03-02,02
2015-02-03-02-30-40,2015-02-03-02-31-40,12,84740,21,69037,2015-02-03-02,02
2015-02-03-02-31-57,2015-02-03-02-32-57,10,7021,10,3137,2015-02-03-02,02
2015-02-03-02-33-10,2015-02-03-02-34-10,12,24638,13,12161,2015-02-03-02,02
2015-02-03-02-34-11,2015-02-03-02-35-11,10,51164,16,18929,2015-02-03-02,02
2015-02-03-02-35-48,2015-02-03-02-36-48,7,4426,8,1508,2015-02-03-02,02
2015-02-03-02-36-53,2015-02-03-02-37-53,11,29194,22,20754,2015-02-03-02,02
2015-02-03-02-38-03,2015-02-03-02-39-03,15,9374,17,3479,2015-02-03-02,02
2015-02-03-02-39-11,2015-02-03-02-40-11,13,16171,15,6031,2015-02-03-02,02
2015-02-03-02-40-12,2015-02-03-02-41-12,14,38398,15,17098,2015-02-03-02,02
2015-02-03-02-41-13,2015-02-03-02-42-13,11,114137,17,106864,2015-02-03-02,02
2015-02-03-02-42-14,2015-02-03-02-43-14,13,8898,14,1781,2015-02-03-02,02
2015-02-03-02-43-16,2015-02-03-02-44-16,16,29452,22,13049,2015-02-03-02,02
2015-02-03-02-44-19,2015-02-03-02-45-19,21,51059,24,20725,2015-02-03-02,02
2015-02-03-02-45-20,2015-02-03-02-46-20,13,1889153,85,1458284,2015-02-03-02,02
2015-02-03-02-47-59,2015-02-03-02-48-59,41,86002,1911,25458,2015-02-03-02,02
2015-02-03-02-49-00,2015-02-03-02-50-00,11,5424,11,1197,2015-02-03-02,02
2015-02-03-02-50-03,2015-02-03-02-51-03,26,113870,41,65974,2015-02-03-02,02
2015-02-03-02-51-07,2015-02-03-02-52-07,21,13545,24,4280,2015-02-03-02,02
2015-02-03-02-52-09,2015-02-03-02-53-09,18,25331,27,10049,2015-02-03-02,02
2015-02-03-02-53-12,2015-02-03-02-54-12,16,90982,18,42418,2015-02-03-02,02
2015-02-03-02-54-13,2015-02-03-02-55-13,13,27070,25,9251,2015-02-03-02,02
2015-02-03-02-55-16,2015-02-03-02-56-16,19,19621,23,5506,2015-02-03-02,02
2015-02-03-02-56-19,2015-02-03-02-57-19,9,2952698,33,2947443,2015-02-03-02,02
2015-02-03-02-57-20,2015-02-03-02-58-20,10,207567,17,197375,2015-02-03-02,02
2015-02-03-02-58-40,2015-02-03-02-59-40,11,324496,23,192291,2015-02-03-02,02
2015-02-03-02-59-50,2015-02-03-03-00-50,55,3780866,96,2577158,2015-02-03-02,02
2015-02-03-03-00-52,2015-02-03-03-01-52,35,4305902,49,3329938,2015-02-03-03,03
2015-02-03-03-01-54,2015-02-03-03-02-54,11,43736,26,34126,2015-02-03-03,03
2015-02-03-03-02-59,2015-02-03-03-03-59,31,126197,37,58009,2015-02-03-03,03
2015-02-03-03-04-01,2015-02-03-03-05-01,15,140106,40,98039,2015-02-03-03,03
2015-02-03-03-05-08,2015-02-03-03-06-08,23,1007516,50,801838,2015-02-03-03,03
2015-02-03-03-06-12,2015-02-03-03-07-12,12,91942,32,75537,2015-02-03-03,03
2015-02-03-03-07-15,2015-02-03-03-08-15,7,11565,30,3655,2015-02-03-03,03
2015-02-03-03-08-20,2015-02-03-03-09-20,10,3325,11,962,2015-02-03-03,03
2015-02-03-03-09-30,2015-02-03-03-10-30,10,455787,14,421102,2015-02-03-03,03
2015-02-03-03-11-03,2015-02-03-03-12-03,7,13074,7,5781,2015-02-03-03,03
2015-02-03-03-12-06,2015-02-03-03-13-06,5,14234,40,12161,2015-02-03-03,03
2015-02-03-03-13-09,2015-02-03-03-14-09,15,39330,36,20425,2015-02-03-03,03
2015-02-03-03-14-12,2015-02-03-03-15-12,16,11473,23,3266,2015-02-03-03,03
2015-02-03-03-15-16,2015-02-03-03-16-16,14,85043,24,67088,2015-02-03-03,03
2015-02-03-03-16-17,2015-02-03-03-17-17,8,40088,9,31614,2015-02-03-03,03
2015-02-03-03-17-20,2015-02-03-03-18-20,6,3126,6,1431,2015-02-03-03,03
2015-02-03-03-18-26,2015-02-03-03-19-26,11,30309,14,11465,2015-02-03-03,03
2015-02-03-03-19-37,2015-02-03-03-20-37,22,1318415,54,1248705,2015-02-03-03,03
2015-02-03-03-20-40,2015-02-03-03-21-40,13,22604,372,8437,2015-02-03-03,03
2015-02-03-03-21-42,2015-02-03-03-22-42,13,25173,13,7168,2015-02-03-03,03
2015-02-03-03-22-48,2015-02-03-03-23-48,15,816534,600,796970,2015-02-03-03,03
2015-02-03-03-23-49,2015-02-03-03-24-49,10,23984,14,7168,2015-02-03-03,03
2015-02-03-03-24-52,2015-02-03-03-25-52,9,66799,25,54066,2015-02-03-03,03
2015-02-03-03-25-53,2015-02-03-03-26-53,10,31159,14,20394,2015-02-03-03,03
2015-02-03-03-26-54,2015-02-03-03-27-54,7,597662,11,568525,2015-02-03-03,03
2015-02-03-03-27-56,2015-02-03-03-28-56,12,12813,14,7168,2015-02-03-03,03
2015-02-03-03-29-06,2015-02-03-03-30-06,7,145921,13,119673,2015-02-03-03,03
2015-02-03-03-30-07,2015-02-03-03-31-07,30,2151765,51,1646141,2015-02-03-03,03
2015-02-03-03-31-10,2015-02-03-03-32-10,12,301113,22,278262,2015-02-03-03,03
2015-02-03-03-32-16,2015-02-03-03-33-16,10,538844,36,391056,2015-02-03-03,03
2015-02-03-03-33-23,2015-02-03-03-34-23,10,95380,13,61625,2015-02-03-03,03
2015-02-03-03-34-38,2015-02-03-03-35-38,10,13811,12,4324,2015-02-03-03,03
2015-02-03-03-35-52,2015-02-03-03-36-52,21,319833,17798,278262,2015-02-03-03,03
2015-02-03-03-37-02,2015-02-03-03-38-02,19,13235,20,5447,2015-02-03-03,03
2015-02-03-03-38-06,2015-02-03-03-39-06,18,147969,27,134596,2015-02-03-03,03
2015-02-03-03-39-11,2015-02-03-03-40-11,8,7185,12,2522,2015-02-03-03,03
2015-02-03-03-40-12,2015-02-03-03-41-12,15,42935,24,17098,2015-02-03-03,03
2015-02-03-03-41-13,2015-02-03-03-42-13,22,17100,29,6860,2015-02-03-03,03
2015-02-03-03-42-21,2015-02-03-03-43-21,18,2963909,52,2947443,2015-02-03-03,03
2015-02-03-03-43-28,2015-02-03-03-44-28,11,14067,12,2981,2015-02-03-03,03
2015-02-03-03-44-29,2015-02-03-03-45-29,16,109526,18,49093,2015-02-03-03,03
2015-02-03-03-45-30,2015-02-03-03-46-30,7,19485,62,9216,2015-02-03-03,03
2015-02-03-03-46-52,2015-02-03-03-47-52,10,20913,10,14508,2015-02-03-03,03
2015-02-03-03-47-56,2015-02-03-03-48-56,15,63596,29,55683,2015-02-03-03,03
2015-02-03-03-48-57,2015-02-03-03-49-57,16,327260,52,214381,2015-02-03-03,03
2015-02-03-03-50-02,2015-02-03-03-51-02,17,94406,38,65974,2015-02-03-03,03
2015-02-03-03-51-06,2015-02-03-03-52-06,10,5338,11,2421,2015-02-03-03,03
2015-02-03-03-52-08,2015-02-03-03-53-08,20,897156,37,704778,2015-02-03-03,03
2015-02-03-03-53-09,2015-02-03-03-54-09,10,79659,12,35895,2015-02-03-03,03
2015-02-03-03-54-11,2015-02-03-03-55-11,16,166376,42,119258,2015-02-03-03,03
2015-02-03-03-55-12,2015-02-03-03-56-12,13,3652,19,2008,2015-02-03-03,03
2015-02-03-03-56-16,2015-02-03-03-57-16,9,13543,38,10557,2015-02-03-03,03
2015-02-03-03-57-24,2015-02-03-03-58-24,8,14768,9,7473,2015-02-03-03,03
2015-02-03-03-58-28,2015-02-03-03-59-28,12,83640,12,75689,2015-02-03-03,03
2015-02-03-03-59-34,2015-02-03-04-00-34,23,286822,618,92141,2015-02-03-03,03
2015-02-03-04-00-41,2015-02-03-04-01-41,29,60003,41,26321,2015-02-03-04,04
2015-02-03-04-01-50,2015-02-03-04-02-50,13,44649,14,36554,2015-02-03-04,04
2015-02-03-04-03-03,2015-02-03-04-04-03,12,196578,17,111407,2015-02-03-04,04
2015-02-03-04-04-08,2015-02-03-04-05-08,16,78844,24,60641,2015-02-03-04,04
2015-02-03-04-05-10,2015-02-03-04-06-10,17,72364,41,42242,2015-02-03-04,04
2015-02-03-04-06-12,2015-02-03-04-07-12,9,33477,10,16753,2015-02-03-04,04
2015-02-03-04-07-14,2015-02-03-04-08-14,10,11416,14,6494,2015-02-03-04,04
2015-02-03-04-08-16,2015-02-03-04-09-16,11,11092,18,2687,2015-02-03-04,04
2015-02-03-04-09-29,2015-02-03-04-10-29,17,444157,31,408870,2015-02-03-04,04
2015-02-03-04-10-42,2015-02-03-04-11-42,12,8038,14,2352,2015-02-03-04,04
2015-02-03-04-12-03,2015-02-03-04-13-03,8,8182,8,2455,2015-02-03-04,04
2015-02-03-04-13-10,2015-02-03-04-14-10,27,45004,46,15958,2015-02-03-04,04
2015-02-03-04-14-12,2015-02-03-04-15-12,11,59092,13,39774,2015-02-03-04,04
2015-02-03-04-15-14,2015-02-03-04-16-14,11,453595,16,421102,2015-02-03-04,04
2015-02-03-04-16-16,2015-02-03-04-17-16,12,24669,17,18606,2015-02-03-04,04
2015-02-03-04-17-29,2015-02-03-04-18-29,8,15223,10,9019,2015-02-03-04,04
2015-02-03-04-18-35,2015-02-03-04-19-35,19,41674,26,11465,2015-02-03-04,04
2015-02-03-04-19-43,2015-02-03-04-20-43,32,318263,39,182339,2015-02-03-04,04
2015-02-03-04-20-46,2015-02-03-04-21-46,12,132296,24,78776,2015-02-03-04,04
2015-02-03-04-21-49,2015-02-03-04-22-49,15,8758,17,3043,2015-02-03-04,04
2015-02-03-04-22-50,2015-02-03-04-23-50,16,56604,37,24749,2015-02-03-04,04
2015-02-03-04-23-54,2015-02-03-04-24-54,19,13194,26,2916,2015-02-03-04,04
2015-02-03-04-24-55,2015-02-03-04-25-55,16,13885,18,2393,2015-02-03-04,04
2015-02-03-04-25-57,2015-02-03-04-26-57,10,5458,14,2550,2015-02-03-04,04
2015-02-03-04-27-09,2015-02-03-04-28-09,5,3721,8,1651,2015-02-03-04,04
2015-02-03-04-28-11,2015-02-03-04-29-11,13,26961,14,15386,2015-02-03-04,04
2015-02-03-04-29-18,2015-02-03-04-30-18,18,50685,21,29337,2015-02-03-04,04
2015-02-03-04-30-20,2015-02-03-04-31-20,18,74250,26,46617,2015-02-03-04,04
2015-02-03-04-31-35,2015-02-03-04-32-35,33,943810,56,496740,2015-02-03-04,04
2015-02-03-04-32-38,2015-02-03-04-33-38,11,16739,14,7610,2015-02-03-04,04
2015-02-03-04-33-41,2015-02-03-04-34-41,7,39555,9,37792,2015-02-03-04,04
2015-02-03-04-34-45,2015-02-03-04-35-45,17,48132,30,23553,2015-02-03-04,04
2015-02-03-04-35-47,2015-02-03-04-36-47,10,47063,12,21346,2015-02-03-04,04
2015-02-03-04-37-00,2015-02-03-04-38-00,19,60068,21,18819,2015-02-03-04,04
2015-02-03-04-38-02,2015-02-03-04-39-02,20,16575,32,5250,2015-02-03-04,04
2015-02-03-04-39-04,2015-02-03-04-40-04,11,24985,15,18376,2015-02-03-04,04
2015-02-03-04-40-07,2015-02-03-04-41-07,19,187688,27,86850,2015-02-03-04,04
2015-02-03-04-41-15,2015-02-03-04-42-15,12,17465,13,9356,2015-02-03-04,04
2015-02-03-04-42-16,2015-02-03-04-43-16,11,87723,16,79406,2015-02-03-04,04
2015-02-03-04-43-23,2015-02-03-04-44-23,11,22626,15,12161,2015-02-03-04,04
2015-02-03-04-44-26,2015-02-03-04-45-26,17,1122378,28,1088464,2015-02-03-04,04
2015-02-03-04-45-33,2015-02-03-04-46-33,11,160352,15,97997,2015-02-03-04,04
2015-02-03-04-46-34,2015-02-03-04-47-34,12,60070,17,43914,2015-02-03-04,04
2015-02-03-04-47-38,2015-02-03-04-48-38,17,12294,19,1811,2015-02-03-04,04
2015-02-03-04-48-41,2015-02-03-04-49-41,10,2138,11,736,2015-02-03-04,04
2015-02-03-04-49-44,2015-02-03-04-50-44,13,41917,14,13121,2015-02-03-04,04
2015-02-03-04-50-49,2015-02-03-04-51-49,11,222225,26,118767,2015-02-03-04,04
2015-02-03-04-51-55,2015-02-03-04-52-55,11,41358,15,28277,2015-02-03-04,04
2015-02-03-04-53-10,2015-02-03-04-54-10,15,19824,21,12305,2015-02-03-04,04
2015-02-03-04-54-12,2015-02-03-04-55-12,12,720812,30,515771,2015-02-03-04,04
2015-02-03-04-55-16,2015-02-03-04-56-16,17,37004,17,15601,2015-02-03-04,04
2015-02-03-04-56-17,2015-02-03-04-57-17,14,19203,17,11964,2015-02-03-04,04
2015-02-03-04-57-19,2015-02-03-04-58-19,10,17221,239,6438,2015-02-03-04,04
2015-02-03-04-58-21,2015-02-03-04-59-21,16,32710,22,21346,2015-02-03-04,04
2015-02-03-04-59-34,2015-02-03-05-00-34,25,434176,48,278413,2015-02-03-04,04
2015-02-03-05-00-35,2015-02-03-05-01-35,24,1004004,36,838885,2015-02-03-05,05
2015-02-03-05-01-36,2015-02-03-05-02-36,10,20765,22,9122,2015-02-03-05,05
2015-02-03-05-02-38,2015-02-03-05-03-38,14,18367,17,7952,2015-02-03-05,05
2015-02-03-05-03-41,2015-02-03-05-04-41,20,116415,24,86850,2015-02-03-05,05
2015-02-03-05-04-57,2015-02-03-05-05-57,18,16710,24,4773,2015-02-03-05,05
2015-02-03-05-05-59,2015-02-03-05-06-59,18,137396,42,86850,2015-02-03-05,05
2015-02-03-05-07-02,2015-02-03-05-08-02,11,23672,11,13121,2015-02-03-05,05
2015-02-03-05-08-10,2015-02-03-05-09-10,14,236609,33,93012,2015-02-03-05,05
2015-02-03-05-09-24,2015-02-03-05-10-24,16,226808,24,192670,2015-02-03-05,05
2015-02-03-05-11-49,2015-02-03-05-12-49,36,116577,408,35526,2015-02-03-05,05
2015-02-03-05-12-51,2015-02-03-05-13-51,6,3198,6,2560,2015-02-03-05,05
2015-02-03-05-13-58,2015-02-03-05-14-58,14,11379,14,2421,2015-02-03-05,05
2015-02-03-05-15-00,2015-02-03-05-16-00,19,157271,97,114183,2015-02-03-05,05
2015-02-03-05-16-07,2015-02-03-05-17-07,17,13517,22,7124,2015-02-03-05,05
2015-02-03-05-17-11,2015-02-03-05-18-11,14,15115,19,10250,2015-02-03-05,05
